85;2015-01;2015-01-01;072;072-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;300;0;0;1;EDIER;
86;2015-01;2015-01-01;073;073-00;BOLSA CURRIER;BOLSA;0;0;0;0;21;0;0;1;EDIER;
87;2015-01;2015-01-01;073;073-01;BOLSA CURRIER;BOLSA;35.800;18.800;12.000;42.600;21;902.193;0;1;EDIER;
88;2015-01;2015-01-01;074;074-00;BOLSA SEGURIDAD;BOLSA;8.300;0;100;8.200;37;300.835;0;1;EDIER;
89;2015-01;2015-01-01;075;075-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;43;0;0;1;EDIER;
90;2015-01;2015-01-01;079;079-00;BOLSA CURRIER;BOLSA;0;0;0;0;86;0;0;1;EDIER;
91;2015-01;2015-01-01;081;081-02;BOLSA SEGURIDAD;BOLSA;0;0;0;0;210;0;0;1;EDIER;
92;2015-01;2015-01-01;082;082-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;122;0;0;1;EDIER;
93;2015-01;2015-01-01;083;083-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;78;0;0;1;EDIER;
94;2015-01;2015-01-01;083;083-01;BOLSA SEGURIDAD;BOLSA;1.500;0;0;1.500;78;116.257;0;1;EDIER;
95;2015-01;2015-01-01;085;085-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;191;0;0;1;EDIER;
96;2015-01;2015-01-01;086;086-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;364;0;0;1;EDIER;
97;2015-01;2015-01-01;087;087-00;BOLSA CURRIER;BOLSA;0;0;0;0;58;0;0;1;EDIER;
98;2015-01;2015-01-01;090;090-00;BOLSA CURRIER;BOLSA;0;0;0;0;84;0;0;1;EDIER;
99;2015-01;2015-01-01;093;093-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;107;0;0;1;EDIER;
100;2015-01;2015-01-01;094;094-00;BOLSA SEGURIDAD;BOLSA;644;0;0;644;290;186.677;0;1;EDIER;
